Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophyta
FCR,2016,2016-09-02 13:48:11,6.37,7.19,5.12,0.68,0.89,0.5
FCR,2016,2016-09-02 13:48:14,6.48,5.72,3.91,0.68,0.8,0.33
FCR,2016,2016-09-02 13:48:17,6.59,3.59,2.24,0.52,0.62,0.2
FCR,2016,2016-09-02 13:48:20,6.69,2.81,1.72,0.47,0.51,0.11
FCR,2016,2016-09-02 13:48:22,6.76,2.48,1.45,0.48,0.5,0.04
FCR,2016,2016-09-02 13:48:25,6.81,2.3,1.34,0.43,0.46,0.07
FCR,2016,2016-09-02 13:48:28,6.89,2.22,1.3,0.42,0.4,0.1
FCR,2016,2016-09-02 13:48:31,7,2.19,1.26,0.42,0.47,0.04
FCR,2016,2016-09-02 13:48:34,7.07,1.99,1.13,0.38,0.42,0.06
FCR,2016,2016-09-02 13:48:36,7.13,2.07,1.19,0.38,0.46,0.06
FCR,2016,2016-09-02 13:48:39,7.18,2.07,1.15,0.38,0.46,0.07
FCR,2016,2016-09-02 13:48:42,7.23,2.05,1.19,0.38,0.39,0.09
FCR,2016,2016-09-02 13:48:45,7.31,2.11,1.26,0.37,0.36,0.13
FCR,2016,2016-09-02 13:48:48,7.39,2.07,1.15,0.48,0.44,0
FCR,2016,2016-09-02 13:48:50,7.42,1.91,1.11,0.37,0.42,0.01
FCR,2016,2016-09-02 13:48:53,7.49,2.07,1.22,0.38,0.35,0.13
FCR,2016,2016-09-02 13:48:56,7.59,1.99,1.14,0.37,0.36,0.13
FCR,2016,2016-09-02 13:48:59,7.72,2,1.2,0.36,0.39,0.06
FCR,2016,2016-09-02 13:49:01,7.88,2.01,1.17,0.39,0.39,0.06
FCR,2016,2016-09-02 13:49:04,7.98,2.06,1.15,0.46,0.46,0
FCR,2016,2016-09-02 13:49:07,8.1,2.03,1.17,0.42,0.41,0.03
FCR,2016,2016-09-02 13:49:10,8.22,2.14,1.23,0.44,0.45,0.01
FCR,2016,2016-09-02 13:49:13,8.36,1.97,1.17,0.38,0.33,0.09
FCR,2016,2016-09-02 13:49:15,8.51,2.18,1.22,0.46,0.46,0.04
FCR,2016,2016-09-02 13:49:18,8.64,1.98,1.12,0.41,0.44,0
FCR,2016,2016-09-02 13:49:21,8.76,2,1.16,0.4,0.44,0
FCR,2016,2016-09-02 13:49:24,8.88,2.04,1.16,0.39,0.39,0.09
FCR,2016,2016-09-02 13:49:27,8.96,1.98,1.05,0.42,0.46,0.05
FCR,2016,2016-09-02 13:49:29,9,1.94,1.08,0.39,0.41,0.06
FCR,2016,2016-09-02 13:49:32,9.08,2.03,1.21,0.41,0.37,0.05
FCR,2016,2016-09-02 13:49:35,9.15,2.05,1.22,0.42,0.41,0
FCR,2016,2016-09-02 13:49:38,9.24,2.06,1.19,0.4,0.39,0.08
FCR,2016,2016-09-02 13:49:41,9.33,2.06,1.21,0.39,0.41,0.05
FCR,2016,2016-09-02 13:49:43,9.4,2,1.06,0.4,0.46,0.07
FCR,2016,2016-09-02 13:49:46,9.49,1.96,1.17,0.34,0.33,0.12
FCR,2016,2016-09-02 13:49:49,9.57,2.05,1.18,0.41,0.45,0.01
FCR,2016,2016-09-02 13:49:52,9.65,2.07,1.22,0.4,0.41,0.04
FCR,2016,2016-09-02 13:49:54,9.74,2.05,1.17,0.42,0.42,0.05
FCR,2016,2016-09-02 13:49:57,9.85,2.02,1.15,0.44,0.41,0.03
FCR,2016,2016-09-02 13:50:00,9.94,1.99,1.14,0.4,0.4,0.05
FCR,2016,2016-09-02 13:50:03,10.04,1.94,1.13,0.36,0.33,0.11
FCR,2016,2016-09-09 13:28:00,0.29,7.56,4.32,0.17,1.93,1.15
FCR,2016,2016-09-09 13:28:00,0.35,7.55,4.16,0.4,2.79,0.2
FCR,2016,2016-09-09 13:28:00,0.41,7.44,3.96,0.12,2.88,0.48
FCR,2016,2016-09-09 13:28:00,0.45,7.87,5.55,0,1.37,0.94
FCR,2016,2016-09-09 13:28:00,0.49,8.24,5.03,0.38,2.37,0.46
FCR,2016,2016-09-09 13:28:00,0.54,8.14,4.12,0.33,3.22,0.46
FCR,2016,2016-09-09 13:28:00,0.63,8.23,4.76,0.1,2.44,0.92
FCR,2016,2016-09-09 13:28:00,0.71,8.8,5.01,0.34,2.71,0.75
FCR,2016,2016-09-09 13:28:00,0.77,8.82,5.03,0.42,3.36,0
FCR,2016,2016-09-09 13:28:00,0.87,8.93,4.99,0.23,3.19,0.51
FCR,2016,2016-09-09 13:28:00,0.93,8.62,5.07,0.28,2.92,0.35
FCR,2016,2016-09-09 13:28:00,0.98,8.2,4.6,0.23,2.62,0.76
FCR,2016,2016-09-09 13:28:00,1.03,8.57,6.05,0.17,1.85,0.5
FCR,2016,2016-09-09 13:29:00,1.08,8.16,4.92,0.06,2.16,1.02
FCR,2016,2016-09-09 13:29:00,1.14,8.75,6.1,0.24,1.17,1.23
FCR,2016,2016-09-09 13:29:00,1.25,8.48,5.36,0.56,2.56,0
FCR,2016,2016-09-09 13:29:00,1.37,8.56,4.74,0.49,3.09,0.24
FCR,2016,2016-09-09 13:29:00,1.49,10.3,6.65,0.41,2.07,1.16
FCR,2016,2016-09-09 13:29:00,1.55,10.3,6.51,0.57,3.22,0
FCR,2016,2016-09-09 13:29:00,1.65,10.27,6.12,0.67,3.15,0.33
FCR,2016,2016-09-09 13:29:00,1.74,11.08,5.85,0.71,3.81,0.71
FCR,2016,2016-09-09 13:29:00,1.84,11.9,7.03,0.27,3.14,1.46
FCR,2016,2016-09-09 13:29:00,1.93,11.64,6.67,0.5,3.42,1.06
FCR,2016,2016-09-09 13:29:00,1.99,11.92,6.51,0.54,3.87,1
FCR,2016,2016-09-09 13:29:00,2.06,12.07,6.95,0.59,3.38,1.15
FCR,2016,2016-09-09 13:29:00,2.14,12.15,6.17,0.9,4.8,0.27
FCR,2016,2016-09-09 13:29:00,2.23,12.06,6.75,0.26,3.91,1.14
FCR,2016,2016-09-09 13:29:00,2.3,12.4,6.43,0.77,4.63,0.56
FCR,2016,2016-09-09 13:29:00,2.4,12.64,6.93,0.74,4.11,0.87
FCR,2016,2016-09-09 13:29:00,2.47,12.97,6.99,0.66,4.25,1.06
FCR,2016,2016-09-09 13:29:00,2.56,13.59,8.2,1.02,4.38,0
FCR,2016,2016-09-09 13:29:00,2.63,13.16,6.92,0.79,4.46,0.99
FCR,2016,2016-09-09 13:29:00,2.7,13.64,8.84,0.3,3.04,1.46
FCR,2016,2016-09-09 13:29:00,2.76,13.59,7.1,0.85,4.65,0.99
FCR,2016,2016-09-09 13:30:00,2.8,15.39,7.75,1.13,6.42,0.09
FCR,2016,2016-09-09 13:30:00,2.87,15.33,8.31,0.85,4.71,1.45
FCR,2016,2016-09-09 13:30:00,2.94,15.51,8.12,1.22,5.86,0.31
FCR,2016,2016-09-09 13:30:00,3,18.38,10.57,1.09,5.81,0.91
FCR,2016,2016-09-09 13:30:00,3.07,17.5,9.12,1.11,5.84,1.43
FCR,2016,2016-09-09 13:30:00,3.15,22.22,11.71,1.59,8.19,0.73
FCR,2016,2016-09-09 13:30:00,3.22,30.8,15.95,1.81,11.27,1.77
FCR,2016,2016-09-09 13:30:00,3.28,42.56,22.87,3.16,15.4,1.12
FCR,2016,2016-09-09 13:30:00,3.36,43.42,21.71,2.57,16.19,2.95
FCR,2016,2016-09-09 13:30:00,3.42,40.86,20.46,2.94,15.79,1.67
FCR,2016,2016-09-09 13:30:00,3.47,52.8,26,3.21,19.23,4.36
FCR,2016,2016-09-09 13:30:00,3.53,61.3,31.83,5.69,22.02,1.76
FCR,2016,2016-09-09 13:30:00,3.61,57.1,28.57,5.24,21,2.29
FCR,2016,2016-09-09 13:30:00,3.69,51.49,25.18,4.83,17.45,4.04
FCR,2016,2016-09-09 13:30:00,3.74,47.47,22.53,5.04,16.62,3.27
FCR,2016,2016-09-09 13:30:00,3.81,46.35,21.34,5.03,16.7,3.28
FCR,2016,2016-09-09 13:30:00,3.86,41.94,18.07,5.31,14.79,3.78
FCR,2016,2016-09-09 13:30:00,3.93,37.56,16.83,5,12.48,3.25
FCR,2016,2016-09-09 13:30:00,3.98,32.66,14.65,4.88,10.19,2.94
FCR,2016,2016-09-09 13:30:00,4.03,29.91,13,5.05,9.58,2.28
FCR,2016,2016-09-09 13:30:00,4.1,27.78,11.74,4.61,8.66,2.78
FCR,2016,2016-09-09 13:30:00,4.16,25.11,10.69,4.68,7.2,2.55
FCR,2016,2016-09-09 13:31:00,4.24,19.46,7.57,4.75,4.72,2.41
FCR,2016,2016-09-09 13:31:00,4.28,21.39,8.89,4.75,5.76,1.99
FCR,2016,2016-09-09 13:31:00,4.4,18.74,7.56,4.45,4.29,2.43
FCR,2016,2016-09-09 13:31:00,4.49,16.85,7.06,4.06,2.84,2.88
FCR,2016,2016-09-09 13:31:00,4.56,18.09,8.02,4.19,2.77,3.11
FCR,2016,2016-09-09 13:31:00,4.63,18.53,8.56,3.95,2.13,3.88
FCR,2016,2016-09-09 13:31:00,4.66,21.96,11.07,4.1,1.66,5.13
FCR,2016,2016-09-09 13:31:00,4.73,22.37,11.38,4,1.99,5
FCR,2016,2016-09-09 13:31:00,4.81,20.49,9.95,3.93,1.74,4.87
FCR,2016,2016-09-09 13:31:00,4.88,19.42,9.27,3.67,1.6,4.88
FCR,2016,2016-09-09 13:31:00,4.95,20.05,10.03,3.49,1.06,5.47
FCR,2016,2016-09-09 13:31:00,5.02,19.86,9.46,3.36,0.77,6.27
FCR,2016,2016-09-09 13:31:00,5.13,21.36,10.99,3.26,1.17,5.93
FCR,2016,2016-09-09 13:31:00,5.23,18.76,11.04,2.3,1.56,3.87
FCR,2016,2016-09-09 13:31:00,5.31,18.27,11.61,2.01,1.82,2.83
FCR,2016,2016-09-09 13:31:00,5.39,16.71,10.92,1.73,2.06,2
FCR,2016,2016-09-09 13:31:00,5.47,17.29,11.52,1.75,1.97,2.04
FCR,2016,2016-09-09 13:31:00,5.54,14.81,10.26,1.33,1.6,1.61
FCR,2016,2016-09-09 13:31:00,5.65,13.94,9.63,1.29,1.57,1.45
FCR,2016,2016-09-09 13:31:00,5.76,13.74,9.52,1.24,1.5,1.47
FCR,2016,2016-09-09 13:31:00,5.85,12.95,8.86,1.22,1.49,1.37
FCR,2016,2016-09-09 13:32:00,5.92,11.91,8.05,1.28,1.3,1.28
FCR,2016,2016-09-09 13:32:00,6.03,9.34,6.15,1,1.16,1.03
FCR,2016,2016-09-09 13:32:00,6.1,10.07,6.61,1.17,1.35,0.94
FCR,2016,2016-09-09 13:32:00,6.16,9.42,6.35,0.77,0.83,1.46
FCR,2016,2016-09-09 13:32:00,6.28,7.94,4.98,0.95,0.99,1.01
FCR,2016,2016-09-09 13:32:00,6.41,5.95,3.59,0.99,0.97,0.4
FCR,2016,2016-09-09 13:32:00,6.48,5.73,3.46,0.96,0.74,0.56
FCR,2016,2016-09-09 13:32:00,6.55,4.04,2.37,0.81,0.5,0.36
FCR,2016,2016-09-09 13:32:00,6.6,3.44,1.86,0.69,0.42,0.47
FCR,2016,2016-09-09 13:32:00,6.68,3.27,1.7,0.74,0.45,0.38
FCR,2016,2016-09-09 13:32:00,6.76,3.02,1.6,0.64,0.41,0.38
FCR,2016,2016-09-09 13:32:00,6.83,3.24,1.67,0.81,0.54,0.23
FCR,2016,2016-09-09 13:32:00,6.86,3.06,1.54,0.75,0.47,0.3
FCR,2016,2016-09-09 13:32:00,6.93,2.96,1.44,0.73,0.49,0.29
FCR,2016,2016-09-09 13:32:00,7.01,2.72,1.4,0.64,0.34,0.34
FCR,2016,2016-09-09 13:32:00,7.09,2.68,1.3,0.65,0.37,0.36
FCR,2016,2016-09-09 13:32:00,7.14,2.74,1.44,0.63,0.35,0.32
FCR,2016,2016-09-09 13:32:00,7.21,2.84,1.45,0.67,0.34,0.38
FCR,2016,2016-09-09 13:32:00,7.27,3.02,1.51,0.76,0.47,0.28
FCR,2016,2016-09-09 13:32:00,7.34,2.7,1.41,0.62,0.27,0.4
FCR,2016,2016-09-09 13:32:00,7.42,2.72,1.41,0.63,0.28,0.4
FCR,2016,2016-09-09 13:32:00,7.49,2.62,1.18,0.66,0.46,0.33
FCR,2016,2016-09-09 13:33:00,7.59,2.75,1.29,0.72,0.49,0.25
FCR,2016,2016-09-09 13:33:00,7.69,2.68,1.26,0.73,0.49,0.2
FCR,2016,2016-09-09 13:33:00,7.76,2.53,1.28,0.57,0.3,0.38
FCR,2016,2016-09-09 13:33:00,7.83,2.76,1.3,0.72,0.44,0.3
FCR,2016,2016-09-09 13:33:00,7.94,2.75,1.43,0.64,0.3,0.39
FCR,2016,2016-09-09 13:33:00,8.03,2.55,1.26,0.62,0.35,0.32
FCR,2016,2016-09-09 13:33:00,8.1,2.51,1.23,0.61,0.29,0.39
FCR,2016,2016-09-09 13:33:00,8.2,2.6,1.33,0.63,0.31,0.33
FCR,2016,2016-09-09 13:33:00,8.28,2.66,1.26,0.73,0.43,0.23
FCR,2016,2016-09-09 13:33:00,8.33,2.55,1.21,0.64,0.38,0.32
FCR,2016,2016-09-09 13:33:00,8.4,2.59,1.29,0.61,0.38,0.31
FCR,2016,2016-09-09 13:33:00,8.47,2.72,1.3,0.71,0.44,0.27
FCR,2016,2016-09-09 13:33:00,8.54,2.63,1.31,0.6,0.34,0.37
FCR,2016,2016-09-09 13:33:00,8.62,2.61,1.29,0.69,0.41,0.22
FCR,2016,2016-09-09 13:33:00,8.73,2.49,1.21,0.58,0.31,0.39
FCR,2016,2016-09-09 13:33:00,8.8,2.5,1.22,0.63,0.29,0.35
FCR,2016,2016-09-09 13:33:00,8.89,2.84,1.41,0.73,0.44,0.26
FCR,2016,2016-09-09 13:33:00,8.96,2.58,1.32,0.63,0.31,0.32
FCR,2016,2016-09-09 13:33:00,9.05,2.58,1.33,0.61,0.31,0.33
FCR,2016,2016-09-09 13:33:00,9.09,2.8,1.41,0.77,0.39,0.23
FCR,2016,2016-09-09 13:33:00,9.15,2.61,1.24,0.68,0.39,0.3
FCR,2016,2016-09-09 13:34:00,9.23,2.62,1.28,0.67,0.34,0.33
FCR,2016,2016-09-09 13:34:00,9.27,2.64,1.35,0.66,0.36,0.26
FCR,2016,2016-09-09 13:34:00,9.36,2.61,1.35,0.63,0.24,0.4
FCR,2016,2016-09-09 13:34:00,9.44,2.89,1.36,0.9,0.54,0.08
FCR,2016,2016-09-09 13:34:00,9.5,2.53,1.24,0.58,0.25,0.46
FCR,2016,2016-09-09 13:34:00,9.58,2.74,1.36,0.69,0.27,0.42
FCR,2016,2016-09-09 13:34:00,9.67,2.67,1.37,0.67,0.3,0.33
FCR,2016,2016-09-09 13:34:00,9.76,2.61,1.26,0.69,0.3,0.35
FCR,2016,2016-09-09 13:34:00,9.82,2.79,1.34,0.76,0.32,0.38
FCR,2016,2016-09-09 13:34:00,9.9,2.65,1.29,0.69,0.22,0.45
FCR,2016,2016-09-09 13:34:00,10.02,2.65,1.32,0.65,0.22,0.46
FCR,2016,2016-09-20 09:05:52,0.31,17.31,8.3,3.01,3.01,2.98
FCR,2016,2016-09-20 09:05:54,0.34,18.12,9.1,2.9,3.46,2.66
FCR,2016,2016-09-20 09:05:57,0.4,17.87,8.51,3.11,4.11,2.15
FCR,2016,2016-09-20 09:06:00,0.46,18.5,9,3.27,4.25,1.97
FCR,2016,2016-09-20 09:06:03,0.56,18.73,8.83,2.97,4.52,2.41
FCR,2016,2016-09-20 09:06:06,0.64,19.29,9.34,3.16,4.73,2.05
FCR,2016,2016-09-20 09:06:08,0.71,18.65,9.13,2.56,4.18,2.78
FCR,2016,2016-09-20 09:06:11,0.78,19.2,9.23,2.78,4.79,2.4
FCR,2016,2016-09-20 09:06:14,0.84,18.8,8.95,2.91,4.82,2.12
FCR,2016,2016-09-20 09:06:17,0.91,19.29,9.11,3.02,5.07,2.09
FCR,2016,2016-09-20 09:06:19,0.96,19.89,10.13,2.9,3.7,3.15
FCR,2016,2016-09-20 09:06:22,1,19.56,9.05,3.29,4.88,2.34
FCR,2016,2016-09-20 09:06:25,1.05,19.75,9.22,3.44,5.41,1.68
FCR,2016,2016-09-20 09:06:28,1.09,19.81,9.07,3.53,5.11,2.1
FCR,2016,2016-09-20 09:06:31,1.12,19.39,8.84,3.12,5.28,2.15
FCR,2016,2016-09-20 09:06:33,1.2,18.36,8.91,1.95,4.58,2.92
FCR,2016,2016-09-20 09:06:36,1.24,19.64,9.4,3.1,5.05,2.1
FCR,2016,2016-09-20 09:06:39,1.27,19.54,8.94,2.99,5.18,2.43
FCR,2016,2016-09-20 09:06:42,1.33,19.91,9.67,3.17,4.54,2.53
FCR,2016,2016-09-20 09:06:45,1.37,19.93,9.45,3.17,5.18,2.13
FCR,2016,2016-09-20 09:06:47,1.46,19.27,8.8,2.8,4.89,2.76
FCR,2016,2016-09-20 09:06:50,1.52,19.52,9.19,2.92,4.86,2.55
FCR,2016,2016-09-20 09:06:53,1.6,19.72,9.81,2.54,4.31,3.05
FCR,2016,2016-09-20 09:06:56,1.64,19.38,9.09,2.92,5.3,2.06
FCR,2016,2016-09-20 09:06:59,1.69,19.63,8.62,3.31,6.01,1.68
FCR,2016,2016-09-20 09:07:01,1.73,19.08,9.18,2.46,4.65,2.79
FCR,2016,2016-09-20 09:07:04,1.77,19.06,9.11,2.58,4.8,2.56
FCR,2016,2016-09-20 09:07:07,1.8,19.06,9.19,2.67,5.07,2.14
FCR,2016,2016-09-20 09:07:10,1.85,20.04,8.99,3.68,5.47,1.91
FCR,2016,2016-09-20 09:07:12,1.91,18.55,8.53,2.79,5.36,1.86
FCR,2016,2016-09-20 09:07:15,1.96,18.98,9.4,2.53,4.53,2.52
FCR,2016,2016-09-20 09:07:18,2.03,19.59,8.98,3.19,5.34,2.09
FCR,2016,2016-09-20 09:07:21,2.06,19.29,8.93,2.87,4.96,2.53
FCR,2016,2016-09-20 09:07:24,2.11,20.26,9.06,3.65,5.02,2.52
FCR,2016,2016-09-20 09:07:26,2.16,19.43,8.78,3.21,5.38,2.06
FCR,2016,2016-09-20 09:07:29,2.21,19.84,8.86,3.6,5.73,1.64
FCR,2016,2016-09-20 09:07:32,2.27,19.57,9.06,3.24,5.01,2.26
FCR,2016,2016-09-20 09:07:35,2.31,19.01,8.81,2.95,5.34,1.92
FCR,2016,2016-09-20 09:07:38,2.36,19.62,9.37,3.02,4.62,2.61
FCR,2016,2016-09-20 09:07:40,2.39,19.25,9.36,2.83,4.46,2.6
FCR,2016,2016-09-20 09:07:43,2.45,20.09,9.17,3.39,5.28,2.25
FCR,2016,2016-09-20 09:07:46,2.48,20.25,9.49,3.2,5.24,2.32
FCR,2016,2016-09-20 09:07:49,2.53,19.68,9.35,2.74,4.71,2.88
FCR,2016,2016-09-20 09:07:51,2.6,19.22,9.01,2.83,4.88,2.51
FCR,2016,2016-09-20 09:07:54,2.66,19.49,8.98,3.09,5.13,2.29
FCR,2016,2016-09-20 09:07:57,2.73,19.28,8.95,3.21,4.98,2.15
FCR,2016,2016-09-20 09:08:00,2.83,19.32,8.66,3.41,5.6,1.65
FCR,2016,2016-09-20 09:08:03,2.93,19.34,8.83,2.92,5.07,2.51
FCR,2016,2016-09-20 09:08:05,3,19.29,9.12,2.98,5.31,1.88
FCR,2016,2016-09-20 09:08:08,3.08,19.56,8.99,3.48,5.09,1.99
FCR,2016,2016-09-20 09:08:11,3.17,19.5,8.7,3.33,5.41,2.05
FCR,2016,2016-09-20 09:08:14,3.21,19.61,8.81,3.35,5.03,2.42
FCR,2016,2016-09-20 09:08:17,3.32,19.09,8.87,2.84,4.85,2.53
FCR,2016,2016-09-20 09:08:19,3.41,19.09,8.74,2.9,5.2,2.25
FCR,2016,2016-09-20 09:08:22,3.49,19.66,8.87,3.66,5.33,1.8
FCR,2016,2016-09-20 09:08:25,3.57,19.02,9.08,2.73,4.61,2.61
FCR,2016,2016-09-20 09:08:28,3.64,19.39,8.78,3.56,4.78,2.27
FCR,2016,2016-09-20 09:08:31,3.7,18.86,8.8,2.81,4.81,2.44
FCR,2016,2016-09-20 09:08:33,3.78,19.16,8.89,3.27,5.05,1.96
FCR,2016,2016-09-20 09:08:36,3.85,19.34,9.15,2.98,4.71,2.5
FCR,2016,2016-09-20 09:08:39,3.94,18.57,8.68,2.81,4.82,2.27
FCR,2016,2016-09-20 09:08:42,4,19.03,9.07,3.07,4.69,2.19
FCR,2016,2016-09-20 09:08:44,4.07,19.21,8.91,3.3,4.12,2.88
FCR,2016,2016-09-20 09:08:47,4.15,19.4,9.16,3.16,3.89,3.2
FCR,2016,2016-09-20 09:08:50,4.2,19.84,9.34,3.43,5.06,2.02
FCR,2016,2016-09-20 09:08:53,4.26,20.22,9.54,3.18,4.75,2.76
FCR,2016,2016-09-20 09:08:56,4.32,21.93,10.17,3.22,4.8,3.75
FCR,2016,2016-09-20 09:08:58,4.38,21.69,9.93,3.05,4.84,3.87
FCR,2016,2016-09-20 09:09:01,4.45,22.73,10.36,3.82,5.6,2.94
FCR,2016,2016-09-20 09:09:04,4.52,20.62,9.67,2.72,4.22,4.01
FCR,2016,2016-09-20 09:09:07,4.58,18.05,8.3,2.63,3.77,3.35
FCR,2016,2016-09-20 09:09:10,4.66,14.21,6.99,1.95,2.32,2.94
FCR,2016,2016-09-20 09:09:12,4.73,11.06,5.51,1.75,1.8,2
FCR,2016,2016-09-20 09:09:15,4.8,11.01,5.72,1.97,1.74,1.58
FCR,2016,2016-09-20 09:09:18,4.86,12.18,6.65,2.06,1.31,2.16
FCR,2016,2016-09-20 09:09:21,4.94,15.04,8.18,2.62,2.07,2.16
FCR,2016,2016-09-20 09:09:24,5,18.07,10.22,2.91,2.22,2.72
FCR,2016,2016-09-20 09:09:26,5.1,19.19,10.83,3.11,2.27,2.98
FCR,2016,2016-09-20 09:09:29,5.19,22.72,13.49,3.24,2.57,3.42
FCR,2016,2016-09-20 09:09:32,5.28,25.02,14.83,3.48,2.59,4.12
FCR,2016,2016-09-20 09:09:35,5.36,24.86,14.62,3.53,2.27,4.45
FCR,2016,2016-09-20 09:09:37,5.42,24.72,14.59,3.19,2.31,4.63
FCR,2016,2016-09-20 09:09:40,5.52,22.84,13.87,2.74,2.3,3.93
FCR,2016,2016-09-20 09:09:43,5.61,21.19,13.15,2.47,2.5,3.07
FCR,2016,2016-09-20 09:09:46,5.74,19.58,12.4,2.2,2.64,2.33
FCR,2016,2016-09-20 09:09:49,5.83,18.15,11.58,2.05,2.45,2.06
FCR,2016,2016-09-20 09:09:51,5.94,16.34,10.36,1.74,2.12,2.12
FCR,2016,2016-09-20 09:09:54,6.04,14.49,9.12,1.5,1.89,1.98
FCR,2016,2016-09-20 09:09:57,6.14,13.17,8.2,1.57,1.83,1.57
FCR,2016,2016-09-20 09:10:00,6.23,10.78,6.47,1.12,1.24,1.96
FCR,2016,2016-09-20 09:10:03,6.32,10.4,6.29,1.06,1.17,1.88
FCR,2016,2016-09-20 09:10:05,6.39,9.97,6.1,1.19,1.13,1.56
FCR,2016,2016-09-20 09:10:08,6.48,11.2,6.98,1.39,1.26,1.57
FCR,2016,2016-09-20 09:10:11,6.59,7.84,4.48,1.48,0.87,1
FCR,2016,2016-09-20 09:10:14,6.71,6.74,3.77,1.5,0.67,0.8
FCR,2016,2016-09-20 09:10:17,6.84,5.53,2.99,1.29,0.61,0.63
FCR,2016,2016-09-20 09:10:19,6.95,5.16,2.65,1.33,0.47,0.71
FCR,2016,2016-09-20 09:10:22,7.11,4.71,2.36,1.34,0.46,0.56
FCR,2016,2016-09-20 09:10:25,7.26,5.25,2.31,1.97,0.96,0.01
FCR,2016,2016-09-20 09:10:28,7.39,4.49,2.08,1.3,0.53,0.59
FCR,2016,2016-09-20 09:10:30,7.5,4.36,2.07,1.31,0.39,0.6
FCR,2016,2016-09-20 09:10:33,7.6,4.54,2.19,1.39,0.37,0.6
FCR,2016,2016-09-20 09:10:36,7.72,4.5,2.19,1.31,0.35,0.64
FCR,2016,2016-09-20 09:10:39,7.83,4.38,2.08,1.31,0.41,0.57
FCR,2016,2016-09-20 09:10:42,7.92,4.42,2.11,1.33,0.47,0.51
FCR,2016,2016-09-20 09:10:44,8.03,4.6,2.23,1.39,0.41,0.57
FCR,2016,2016-09-20 09:10:47,8.16,4.22,2.03,1.21,0.36,0.63
FCR,2016,2016-09-20 09:10:50,8.27,4.47,2.2,1.31,0.35,0.61
FCR,2016,2016-09-20 09:10:53,8.42,4.42,2.13,1.28,0.39,0.62
FCR,2016,2016-09-20 09:10:56,8.57,4.31,2.07,1.29,0.3,0.65
FCR,2016,2016-09-20 09:10:58,8.71,4.41,2.07,1.37,0.46,0.51
FCR,2016,2016-09-20 09:11:01,8.86,4.42,2.02,1.36,0.49,0.55
FCR,2016,2016-09-20 09:11:04,9.02,4.5,2.18,1.32,0.41,0.6
FCR,2016,2016-09-20 09:11:07,9.16,4.45,2.18,1.31,0.43,0.53
FCR,2016,2016-09-20 09:11:10,9.3,4.31,2.05,1.31,0.41,0.54
FCR,2016,2016-09-20 09:11:12,9.43,4.62,2.22,1.34,0.02,1.04
FCR,2016,2016-09-20 09:11:15,9.57,4.67,2.2,1.43,0.5,0.54
FCR,2016,2016-09-20 09:11:18,9.7,4.44,2.25,1.3,0.33,0.56
FCR,2016,2016-09-20 09:11:21,9.83,4.44,2.16,1.35,0.36,0.58
FCR,2016,2016-09-20 09:11:23,9.97,4.48,2.19,1.28,0.39,0.63
FCR,2016,2016-09-20 09:11:26,10.08,4.46,2.15,1.4,0.46,0.44
FCR,2016,2016-09-20 09:11:29,10.22,4.39,2.08,1.44,0.59,0.29
FCR,2016,2016-09-20 09:11:32,10.4,4.37,2.09,1.36,0.47,0.46
FCR,2016,2016-09-20 09:11:35,10.47,4.22,2.03,1.35,0.44,0.4
FCR,2016,2016-09-30 14:34:14,0.36,16.26,5.24,6.1,1.62,3.3
FCR,2016,2016-09-30 14:34:17,0.38,15.98,4.5,5.5,1.79,4.18
FCR,2016,2016-09-30 14:34:20,0.4,16.52,4.94,6.01,2.36,3.21
FCR,2016,2016-09-30 14:34:23,0.47,17.27,5.73,6.35,2.17,3.02
FCR,2016,2016-09-30 14:34:25,0.54,17.16,5.98,5.95,1.42,3.82
FCR,2016,2016-09-30 14:34:28,0.6,16.97,6.14,5.57,0.97,4.3
FCR,2016,2016-09-30 14:34:31,0.67,16.6,5.34,5.64,1.46,4.16
FCR,2016,2016-09-30 14:34:34,0.72,16.58,6.34,5.36,0.58,4.3
FCR,2016,2016-09-30 14:34:37,0.78,17.15,6.01,5.86,1.19,4.1
FCR,2016,2016-09-30 14:34:39,0.86,17.05,6.31,5.4,0.1,5.23
FCR,2016,2016-09-30 14:34:42,0.92,16.79,4.85,5.84,2.97,3.13
FCR,2016,2016-09-30 14:34:45,0.98,17.27,6.17,5.49,1.18,4.43
FCR,2016,2016-09-30 14:34:48,1.03,17.53,7.41,5.62,0.67,3.84
FCR,2016,2016-09-30 14:34:51,1.07,17.04,5.57,5.33,1.79,4.35
FCR,2016,2016-09-30 14:34:53,1.12,17.25,5.8,5.82,2.22,3.41
FCR,2016,2016-09-30 14:34:56,1.14,17.37,6.6,5.22,0.12,5.43
FCR,2016,2016-09-30 14:34:59,1.21,17.02,5.24,5.46,1.92,4.4
FCR,2016,2016-09-30 14:35:02,1.24,17,4.99,6.01,2.21,3.78
FCR,2016,2016-09-30 14:35:05,1.29,17.37,6.68,5.64,0.8,4.24
FCR,2016,2016-09-30 14:35:07,1.34,17.77,6.41,5.46,1.32,4.58
FCR,2016,2016-09-30 14:35:10,1.43,17.24,6.04,5.01,1.42,4.78
FCR,2016,2016-09-30 14:35:13,1.48,17.72,6.08,5.6,1.65,4.38
